ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
178064220,0,,,-9223372036854775808,,,,,0,10,0.0,815,275253876264057,31,23.600000381469727,18611.56640625,0.28905072808265686,0,0.0,0.0,1.56109798E9,,,,0,19.399999618530273,5,-5.199999809265137,1.56109798E9
178064221,0,,,-9223372036854775808,,,,,0,7,0.0,815,275253874060793,32,23.0,18602.501953125,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,18.0,5,-5.199999809265137,1.56109798E9
178064221,0,,,-9223372036854775808,,,,,0,9,0.0,815,275253879309899,40,20.700000762939453,18259.421875,0.40569597482681274,0,0.0,0.0,1.56109798E9,,,,0,18.799999237060547,5,-5.199999809265137,1.56109798E9
178064224,0,,,-9223372036854775808,,,,,0,22,0.0,815,275253923576494,41,20.5,18393.814453125,0.416233092546463,0,0.0,0.0,1.56109798E9,,,,0,17.600000381469727,5,-5.199999809265137,1.56109798E9
178064241,0,,,-9223372036854775808,,,,,0,12,0.0,47,275267925992167,27,24.899999618530273,18626.1328125,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,20.799999237060547,1,-5.199999809265137,1.57542003E9
178064242,0,,,-9223372036854775808,,,,,0,24,0.0,47,275267920166292,34,22.399999618530273,18053.84765625,0.3302946388721466,0,0.0,0.0,1.57542003E9,,,,0,17.600000381469727,1,-5.199999809265137,1.57542003E9
178064242,0,,,-9223372036854775808,,,,,0,25,0.0,47,275267921594649,54,18.100000381469727,18381.86328125,0.5827165842056274,0,0.0,0.0,1.57542003E9,,,,0,14.199999809265137,1,-5.199999809265137,1.57542003E9
178064242,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275267913059471,23,27.0,18593.208984375,0.20661157369613647,0,0.0,0.0,1.57542003E9,,,,0,21.299999237060547,6,-5.199999809265137,1.57542003E9
178064242,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275267912819939,29,24.100000381469727,17902.794921875,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,18.200000762939453,6,-5.199999809265137,1.57542003E9
178064242,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275267909914792,31,23.600000381469727,18637.09765625,0.28905072808265686,0,0.0,0.0,1.57542003E9,,,,0,18.799999237060547,6,-5.199999809265137,1.57542003E9
178064242,0,,,-9223372036854775808,,,,,0,10,0.0,815,275253876264057,31,23.600000381469727,18611.56640625,0.28905072808265686,0,0.0,0.0,1.56109798E9,,,,0,19.399999618530273,5,-5.199999809265137,1.56109798E9
178064243,0,,,-9223372036854775808,,,,,0,7,0.0,815,275253874060793,32,23.0,18602.501953125,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,18.0,5,-5.199999809265137,1.56109798E9
178064243,0,,,-9223372036854775808,,,,,0,9,0.0,815,275253879309899,40,20.700000762939453,18259.421875,0.40569597482681274,0,0.0,0.0,1.56109798E9,,,,0,18.799999237060547,5,-5.199999809265137,1.56109798E9
178064244,0,,,-9223372036854775808,,,,,0,22,0.0,815,275253923576494,41,20.5,18393.814453125,0.416233092546463,0,0.0,0.0,1.56109798E9,,,,0,17.600000381469727,5,-5.199999809265137,1.56109798E9
178065251,0,,,-9223372036854775808,,,,,0,12,0.0,47,275268925991473,27,24.899999618530273,18626.73046875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.0,1,-5.199999809265137,1.57542003E9
178065251,0,,,-9223372036854775808,,,,,0,24,0.0,47,275268920167432,34,22.299999237060547,18053.12109375,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,17.899999618530273,1,-5.199999809265137,1.57542003E9
178065251,0,,,-9223372036854775808,,,,,0,25,0.0,47,275268921594760,54,18.100000381469727,18381.31640625,0.5827165842056274,0,0.0,0.0,1.57542003E9,,,,0,13.800000190734863,1,-5.199999809265137,1.57542003E9
178065252,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275268913058834,23,27.100000381469727,18593.333984375,0.20474600791931152,0,0.0,0.0,1.57542003E9,,,,0,21.0,6,-5.199999809265137,1.57542003E9
178065252,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275268912821664,29,24.100000381469727,17902.525390625,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,17.799999237060547,6,-5.199999809265137,1.57542003E9
178065252,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275268909914067,30,23.700000762939453,18637.15234375,0.28596755862236023,0,0.0,0.0,1.57542003E9,,,,0,17.5,6,-5.199999809265137,1.57542003E9
178065253,0,,,-9223372036854775808,,,,,0,10,0.0,815,275254876263407,31,23.600000381469727,18610.9765625,0.28905072808265686,0,0.0,0.0,1.56109798E9,,,,0,19.5,5,-5.199999809265137,1.56109798E9
178065253,0,,,-9223372036854775808,,,,,0,7,0.0,815,275254874060173,32,23.0,18601.234375,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,16.399999618530273,5,-5.199999809265137,1.56109798E9
178065253,0,,,-9223372036854775808,,,,,0,9,0.0,815,275254879310379,39,20.899999618530273,18258.923828125,0.3955540060997009,0,0.0,0.0,1.56109798E9,,,,0,17.899999618530273,5,-5.199999809265137,1.56109798E9
178065254,0,,,-9223372036854775808,,,,,0,22,0.0,815,275254923576522,41,20.600000381469727,18393.736328125,0.4109138548374176,0,0.0,0.0,1.56109798E9,,,,0,15.600000381469727,5,-5.199999809265137,1.56109798E9
178065274,0,,,-9223372036854775808,,,,,0,12,0.0,47,275268925991473,27,24.899999618530273,18626.73046875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.0,1,-5.199999809265137,1.57542003E9
178065274,0,,,-9223372036854775808,,,,,0,24,0.0,47,275268920167432,34,22.299999237060547,18053.12109375,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,17.899999618530273,1,-5.199999809265137,1.57542003E9
178065277,0,,,-9223372036854775808,,,,,0,25,0.0,47,275268921594760,55,18.0,18381.31640625,0.5917159914970398,0,0.0,0.0,1.57542003E9,,,,0,13.800000190734863,1,-5.199999809265137,1.57542003E9
178065277,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275268913058834,23,27.100000381469727,18593.333984375,0.20474600791931152,0,0.0,0.0,1.57542003E9,,,,0,21.0,6,-5.199999809265137,1.57542003E9
178065277,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275268912821664,29,24.100000381469727,17902.525390625,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,17.799999237060547,6,-5.199999809265137,1.57542003E9
178065277,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275268909914067,30,23.700000762939453,18637.15234375,0.28596755862236023,0,0.0,0.0,1.57542003E9,,,,0,17.5,6,-5.199999809265137,1.57542003E9
178065278,0,,,-9223372036854775808,,,,,0,10,0.0,815,275254876263407,31,23.600000381469727,18610.9765625,0.28905072808265686,0,0.0,0.0,1.56109798E9,,,,0,19.5,5,-5.199999809265137,1.56109798E9
178065278,0,,,-9223372036854775808,,,,,0,7,0.0,815,275254874060173,32,23.0,18601.234375,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,16.399999618530273,5,-5.199999809265137,1.56109798E9
178065278,0,,,-9223372036854775808,,,,,0,9,0.0,815,275254879310379,39,20.899999618530273,18258.923828125,0.3955540060997009,0,0.0,0.0,1.56109798E9,,,,0,17.899999618530273,5,-5.199999809265137,1.56109798E9
178065278,0,,,-9223372036854775808,,,,,0,22,0.0,815,275254923576522,41,20.600000381469727,18393.736328125,0.4109138548374176,0,0.0,0.0,1.56109798E9,,,,0,15.600000381469727,5,-5.199999809265137,1.56109798E9
178066262,0,,,-9223372036854775808,,,,,0,12,0.0,47,275269925990781,27,24.899999618530273,18627.41796875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,20.799999237060547,1,-5.199999809265137,1.57542003E9
178066263,0,,,-9223372036854775808,,,,,0,24,0.0,47,275269920168663,34,22.299999237060547,18051.966796875,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,16.700000762939453,1,-5.199999809265137,1.57542003E9
178066263,0,,,-9223372036854775808,,,,,0,25,0.0,47,275269921594829,55,18.0,18381.60546875,0.5917159914970398,0,0.0,0.0,1.57542003E9,,,,0,15.800000190734863,1,-5.199999809265137,1.57542003E9
178066263,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275269913058200,23,27.200000762939453,18593.13671875,0.2029055953025818,0,0.0,0.0,1.57542003E9,,,,0,20.799999237060547,6,-5.199999809265137,1.57542003E9
178066263,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275269912823324,29,24.100000381469727,17902.01953125,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,6,-5.199999809265137,1.57542003E9
178066264,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275269909913275,30,23.799999237060547,18635.744140625,0.28293347358703613,0,0.0,0.0,1.57542003E9,,,,0,17.799999237060547,6,-5.199999809265137,1.57542003E9
178066264,0,,,-9223372036854775808,,,,,0,10,0.0,815,275255876262714,30,23.700000762939453,18612.220703125,0.28596755862236023,0,0.0,0.0,1.56109798E9,,,,0,18.5,5,-5.199999809265137,1.56109798E9
178066264,0,,,-9223372036854775808,,,,,0,7,0.0,815,275255874059524,32,23.0,18600.728515625,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,18.299999237060547,5,-5.199999809265137,1.56109798E9
178066265,0,,,-9223372036854775808,,,,,0,22,0.0,815,275255923576575,41,20.600000381469727,18394.40625,0.4109138548374176,0,0.0,0.0,1.56109798E9,,,,0,18.700000762939453,5,-5.199999809265137,1.56109798E9
178066285,0,,,-9223372036854775808,,,,,0,12,0.0,47,275269925990781,27,24.899999618530273,18627.41796875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,20.799999237060547,1,-5.199999809265137,1.57542003E9
178066285,0,,,-9223372036854775808,,,,,0,24,0.0,47,275269920168663,34,22.299999237060547,18051.966796875,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,16.700000762939453,1,-5.199999809265137,1.57542003E9
178066285,0,,,-9223372036854775808,,,,,0,25,0.0,47,275269921594829,55,17.899999618530273,18381.60546875,0.6009254455566406,0,0.0,0.0,1.57542003E9,,,,0,15.800000190734863,1,-5.199999809265137,1.57542003E9
178066285,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275269913058200,23,27.200000762939453,18593.13671875,0.2029055953025818,0,0.0,0.0,1.57542003E9,,,,0,20.799999237060547,6,-5.199999809265137,1.57542003E9
178066286,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275269912823324,29,24.100000381469727,17902.01953125,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,6,-5.199999809265137,1.57542003E9
178066286,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275269909913275,30,23.799999237060547,18635.744140625,0.28293347358703613,0,0.0,0.0,1.57542003E9,,,,0,17.799999237060547,6,-5.199999809265137,1.57542003E9
178066286,0,,,-9223372036854775808,,,,,0,10,0.0,815,275255876262714,30,23.700000762939453,18612.220703125,0.28596755862236023,0,0.0,0.0,1.56109798E9,,,,0,18.5,5,-5.199999809265137,1.56109798E9
178066286,0,,,-9223372036854775808,,,,,0,7,0.0,815,275255874059524,32,23.0,18600.728515625,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,18.299999237060547,5,-5.199999809265137,1.56109798E9
178066287,0,,,-9223372036854775808,,,,,0,22,0.0,815,275255923576575,41,20.600000381469727,18394.40625,0.4109138548374176,0,0.0,0.0,1.56109798E9,,,,0,18.700000762939453,5,-5.199999809265137,1.56109798E9
178067251,0,,,-9223372036854775808,,,,,0,12,0.0,47,275270925990013,27,24.899999618530273,18627.01171875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.700000762939453,1,-5.199999809265137,1.57542003E9
178067251,0,,,-9223372036854775808,,,,,0,24,0.0,47,275270920169846,34,22.299999237060547,18051.611328125,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,15.699999809265137,1,-5.199999809265137,1.57542003E9
178067251,0,,,-9223372036854775808,,,,,0,25,0.0,47,275270921594948,55,17.899999618530273,18381.634765625,0.6009254455566406,0,0.0,0.0,1.57542003E9,,,,0,14.699999809265137,1,-5.199999809265137,1.57542003E9
178067252,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275270913057590,23,27.200000762939453,18592.853515625,0.2029055953025818,0,0.0,0.0,1.57542003E9,,,,0,21.100000381469727,6,-5.199999809265137,1.57542003E9
178067252,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275270912825043,29,24.200000762939453,17902.43359375,0.2712673544883728,0,0.0,0.0,1.57542003E9,,,,0,17.899999618530273,6,-5.199999809265137,1.57542003E9
178067252,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275270909912530,30,23.899999618530273,18635.427734375,0.2799473702907562,0,0.0,0.0,1.57542003E9,,,,0,18.5,6,-5.199999809265137,1.57542003E9
178067252,0,,,-9223372036854775808,,,,,0,10,0.0,815,275256876261989,30,23.700000762939453,18612.375,0.28596755862236023,0,0.0,0.0,1.56109798E9,,,,0,19.399999618530273,5,-5.199999809265137,1.56109798E9
178067252,0,,,-9223372036854775808,,,,,0,7,0.0,815,275256874058864,32,23.0,18599.974609375,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,18.0,5,-5.199999809265137,1.56109798E9
178067253,0,,,-9223372036854775808,,,,,0,22,0.0,815,275256923576655,40,20.700000762939453,18394.349609375,0.40569597482681274,0,0.0,0.0,1.56109798E9,,,,0,15.5,5,-5.199999809265137,1.56109798E9
178067271,0,,,-9223372036854775808,,,,,0,12,0.0,47,275270925990013,27,24.899999618530273,18627.01171875,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.700000762939453,1,-5.199999809265137,1.57542003E9
178067272,0,,,-9223372036854775808,,,,,0,24,0.0,47,275270920169846,34,22.299999237060547,18051.611328125,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,15.699999809265137,1,-5.199999809265137,1.57542003E9
178067273,0,,,-9223372036854775808,,,,,0,25,0.0,47,275270921594948,55,17.899999618530273,18381.634765625,0.6009254455566406,0,0.0,0.0,1.57542003E9,,,,0,14.699999809265137,1,-5.199999809265137,1.57542003E9
178067273,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275270913057590,23,27.200000762939453,18592.853515625,0.2029055953025818,0,0.0,0.0,1.57542003E9,,,,0,21.100000381469727,6,-5.199999809265137,1.57542003E9
178067274,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275270912825043,29,24.200000762939453,17902.43359375,0.2712673544883728,0,0.0,0.0,1.57542003E9,,,,0,17.899999618530273,6,-5.199999809265137,1.57542003E9
178067274,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275270909912530,30,23.899999618530273,18635.427734375,0.2799473702907562,0,0.0,0.0,1.57542003E9,,,,0,18.5,6,-5.199999809265137,1.57542003E9
178067274,0,,,-9223372036854775808,,,,,0,10,0.0,815,275256876261989,30,23.700000762939453,18612.375,0.28596755862236023,0,0.0,0.0,1.56109798E9,,,,0,19.399999618530273,5,-5.199999809265137,1.56109798E9
178067274,0,,,-9223372036854775808,,,,,0,7,0.0,815,275256874058864,32,23.0,18599.974609375,0.3086419701576233,0,0.0,0.0,1.56109798E9,,,,0,18.0,5,-5.199999809265137,1.56109798E9
178067274,0,,,-9223372036854775808,,,,,0,22,0.0,815,275256923576655,40,20.700000762939453,18394.349609375,0.40569597482681274,0,0.0,0.0,1.56109798E9,,,,0,15.5,5,-5.199999809265137,1.56109798E9
178068234,0,,,-9223372036854775808,,,,,0,12,0.0,47,275271925989277,27,24.899999618530273,18625.580078125,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.600000381469727,1,-5.199999809265137,1.57542003E9
178068235,0,,,-9223372036854775808,,,,,0,24,0.0,47,275271920171063,34,22.299999237060547,18052.396484375,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,16.100000381469727,1,-5.199999809265137,1.57542003E9
178068235,0,,,-9223372036854775808,,,,,0,25,0.0,47,275271921594997,55,17.899999618530273,18381.904296875,0.6009254455566406,0,0.0,0.0,1.57542003E9,,,,0,15.699999809265137,1,-5.199999809265137,1.57542003E9
178068236,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275271913056975,23,27.299999237060547,18594.029296875,0.20108991861343384,0,0.0,0.0,1.57542003E9,,,,0,21.299999237060547,6,-5.199999809265137,1.57542003E9
178068236,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275271912826656,29,24.200000762939453,17901.984375,0.2712673544883728,0,0.0,0.0,1.57542003E9,,,,0,17.600000381469727,6,-5.199999809265137,1.57542003E9
178068236,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275271909911754,30,24.0,18636.302734375,0.2770083248615265,0,0.0,0.0,1.57542003E9,,,,0,18.399999618530273,6,-5.199999809265137,1.57542003E9
178068236,0,,,-9223372036854775808,,,,,0,10,0.0,815,275257876261321,30,23.799999237060547,18612.212890625,0.28293347358703613,0,0.0,0.0,1.56109798E9,,,,0,17.899999618530273,5,-5.199999809265137,1.56109798E9
178068237,0,,,-9223372036854775808,,,,,0,7,0.0,815,275257874058250,33,22.899999618530273,18599.921875,0.3121001422405243,0,0.0,0.0,1.56109798E9,,,,0,18.299999237060547,5,-5.199999809265137,1.56109798E9
178068237,0,,,-9223372036854775808,,,,,0,22,0.0,815,275257923576686,40,20.700000762939453,18394.712890625,0.40569597482681274,0,0.0,0.0,1.56109798E9,,,,0,18.0,5,-5.199999809265137,1.56109798E9
178068262,0,,,-9223372036854775808,,,,,0,12,0.0,47,275271925989277,27,24.899999618530273,18625.580078125,0.252518892288208,0,0.0,0.0,1.57542003E9,,,,0,21.600000381469727,1,-5.199999809265137,1.57542003E9
178068263,0,,,-9223372036854775808,,,,,0,24,0.0,47,275271920171063,34,22.299999237060547,18052.396484375,0.3341241180896759,0,0.0,0.0,1.57542003E9,,,,0,16.100000381469727,1,-5.199999809265137,1.57542003E9
178068263,0,,,-9223372036854775808,,,,,0,25,0.0,47,275271921594997,55,17.899999618530273,18381.904296875,0.6009254455566406,0,0.0,0.0,1.57542003E9,,,,0,15.699999809265137,1,-5.199999809265137,1.57542003E9
178068263,0,,,-9223372036854775808,,,,,0,2,0.0,7215,275271913056975,23,27.299999237060547,18594.029296875,0.20108991861343384,0,0.0,0.0,1.57542003E9,,,,0,21.299999237060547,6,-5.199999809265137,1.57542003E9
178068263,0,,,-9223372036854775808,,,,,0,8,0.0,7215,275271912826656,29,24.200000762939453,17901.984375,0.2712673544883728,0,0.0,0.0,1.57542003E9,,,,0,17.600000381469727,6,-5.199999809265137,1.57542003E9
178068264,0,,,-9223372036854775808,,,,,0,25,0.0,7215,275271909911754,30,24.0,18636.302734375,0.2770083248615265,0,0.0,0.0,1.57542003E9,,,,0,18.399999618530273,6,-5.199999809265137,1.57542003E9
178068264,0,,,-9223372036854775808,,,,,0,10,0.0,815,275257876261321,30,23.799999237060547,18612.212890625,0.28293347358703613,0,0.0,0.0,1.56109798E9,,,,0,17.899999618530273,5,-5.199999809265137,1.56109798E9
178068264,0,,,-9223372036854775808,,,,,0,7,0.0,815,275257874058250,33,22.899999618530273,18599.921875,0.3121001422405243,0,0.0,0.0,1.56109798E9,,,,0,18.299999237060547,5,-5.199999809265137,1.56109798E9
178068264,0,,,-9223372036854775808,,,,,0,22,0.0,815,275257923576686,40,20.700000762939453,18394.712890625,0.40569597482681274,0,0.0,0.0,1.56109798E9,,,,0,18.0,5,-5.199999809265137,1.56109798E9
178069221,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,12,0.0,47,275272925988543,27,25.0,18624.5390625,0.25,0,0.0,0.0,1.57542003E9,,,,0,20.0,1,-5.199999809265137,1.57542003E9
178069222,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,24,0.0,47,275272920172213,35,22.200000762939453,18052.978515625,0.33802053332328796,0,0.0,0.0,1.57542003E9,,,,0,18.399999618530273,1,-5.199999809265137,1.57542003E9
178069222,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,25,0.0,47,275272921595112,55,18.0,18381.826171875,0.5917159914970398,0,0.0,0.0,1.57542003E9,,,,0,14.5,1,-5.199999809265137,1.57542003E9
178069222,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,2,0.0,7215,275272913056362,22,27.5,18593.50390625,0.1975308656692505,0,0.0,0.0,1.57542003E9,,,,0,22.299999237060547,6,-5.199999809265137,1.57542003E9
178069222,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,8,0.0,7215,275272912828393,29,24.299999237060547,17902.169921875,0.2684636116027832,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,6,-5.199999809265137,1.57542003E9
178069223,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,25,0.0,7215,275272909910976,29,24.100000381469727,18636.775390625,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,18.0,6,-5.199999809265137,1.57542003E9
178069223,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,10,0.0,815,275258876260646,30,23.799999237060547,18612.76953125,0.28293347358703613,0,0.0,0.0,1.56109798E9,,,,0,19.299999237060547,5,-5.199999809265137,1.56109798E9
178069223,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,7,0.0,815,275258874057609,33,22.899999618530273,18599.912109375,0.3121001422405243,0,0.0,0.0,1.56109798E9,,,,0,18.600000381469727,5,-5.199999809265137,1.56109798E9
178069225,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,22,0.0,815,275258923576780,40,20.799999237060547,18395.50390625,0.4005768299102783,0,0.0,0.0,1.56109798E9,,,,0,16.5,5,-5.199999809265137,1.56109798E9
178069237,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,12,0.0,47,275272925988543,27,25.0,18624.5390625,0.25,0,0.0,0.0,1.57542003E9,,,,0,20.0,1,-5.199999809265137,1.57542003E9
178069237,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,24,0.0,47,275272920172213,35,22.200000762939453,18052.978515625,0.33802053332328796,0,0.0,0.0,1.57542003E9,,,,0,18.399999618530273,1,-5.199999809265137,1.57542003E9
178069237,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,25,0.0,47,275272921595112,55,18.0,18381.826171875,0.5917159914970398,0,0.0,0.0,1.57542003E9,,,,0,14.5,1,-5.199999809265137,1.57542003E9
178069237,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,2,0.0,7215,275272913056362,22,27.5,18593.50390625,0.1975308656692505,0,0.0,0.0,1.57542003E9,,,,0,22.299999237060547,6,-5.199999809265137,1.57542003E9
178069238,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,8,0.0,7215,275272912828393,29,24.299999237060547,17902.169921875,0.2684636116027832,0,0.0,0.0,1.57542003E9,,,,0,18.100000381469727,6,-5.199999809265137,1.57542003E9
178069238,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,25,0.0,7215,275272909910976,29,24.100000381469727,18636.775390625,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,18.0,6,-5.199999809265137,1.57542003E9
178069238,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,10,0.0,815,275258876260646,30,23.799999237060547,18612.76953125,0.28293347358703613,0,0.0,0.0,1.56109798E9,,,,0,19.299999237060547,5,-5.199999809265137,1.56109798E9
178069238,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,7,0.0,815,275258874057609,33,22.899999618530273,18599.912109375,0.3121001422405243,0,0.0,0.0,1.56109798E9,,,,0,18.600000381469727,5,-5.199999809265137,1.56109798E9
178069238,25211731854,18,0.0,-1284265647788268032,0.0,10.137636184692383,61390.67578125,0.0,0,22,0.0,815,275258923576780,40,20.799999237060547,18395.50390625,0.4005768299102783,0,0.0,0.0,1.56109798E9,,,,0,16.5,5,-5.199999809265137,1.56109798E9
178070191,26211793255,18,0.0,-1284265647788206848,0.0,10.137636184692383,61390.09765625,0.0,0,12,0.0,47,275273925987814,27,25.0,18624.154296875,0.25,0,0.0,0.0,1.57542003E9,,,,0,20.200000762939453,1,-5.199999809265137,1.57542003E9
178070192,26211793255,18,0.0,-1284265647788206848,0.0,10.137636184692383,61390.09765625,0.0,0,24,0.0,47,275273920173432,35,22.200000762939453,18052.88671875,0.33802053332328796,0,0.0,0.0,1.57542003E9,,,,0,16.399999618530273,1,-5.199999809265137,1.57542003E9
178070192,26211793255,18,0.0,-1284265647788206848,0.0,10.137636184692383,61390.09765625,0.0,0,25,0.0,47,275273921595196,55,18.0,18381.724609375,0.5917159914970398,0,0.0,0.0,1.57542003E9,,,,0,15.0,1,-5.199999809265137,1.57542003E9
178070192,26211793255,18,0.0,-1284265647788206848,0.0,10.137636184692383,61390.09765625,0.0,0,2,0.0,7215,275273913055759,22,27.5,18593.05859375,0.1975308656692505,0,0.0,0.0,1.57542003E9,,,,0,21.5,6,-5.199999809265137,1.57542003E9
178070193,26211793255,18,0.0,-1284265647788206848,0.0,10.137636184692383,61390.09765625,0.0,0,8,0.0,7215,275273912830103,29,24.299999237060547,17901.36328125,0.2684636116027832,0,0.0,0.0,1.57542003E9,,,,0,18.299999237060547,6,-5.199999809265137,1.57542003E9
178070193,26211793255,18,0.0,-1284265647788206848,0.0,10.137636184692383,61390.09765625,0.0,0,25,0.0,7215,275273909910229,29,24.100000381469727,18636.259765625,0.27411526441574097,0,0.0,0.0,1.57542003E9,,,,0,19.600000381469727,6,-5.199999809265137,1.57542003E9
178070193,26211793255,18,0.0,-1284265647788206848,0.0,10.137636184692383,61390.09765625,0.0,0,10,0.0,815,275259876259947,30,23.799999237060547,18612.3125,0.28293347358703613,0,0.0,0.0,1.56109798E9,,,,0,18.5,5,-5.199999809265137,1.56109798E9
